source_type,source_id,relation,target_type,target_id,detail,evidence_file,evidence_page
organization,og0015,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_807902.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_807902.pdf,1
person,pp0116,invited tender,tender,807902,Project Director,Tender Notice_PDFs/RAJUK_Tender_807902.pdf,1
organization,og0015,advertised,tender,807902,,Tender Notice_PDFs/RAJUK_Tender_807902.pdf,1
tender,807902,belongs to project,project,pr0009,,Tender Notice_PDFs/RAJUK_Tender_807902.pdf,1
organization,og0015,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_807903.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_807903.pdf,1
person,pp0116,invited tender,tender,807903,Project Director,Tender Notice_PDFs/RAJUK_Tender_807903.pdf,1
organization,og0015,advertised,tender,807903,,Tender Notice_PDFs/RAJUK_Tender_807903.pdf,1
tender,807903,belongs to project,project,pr0009,,Tender Notice_PDFs/RAJUK_Tender_807903.pdf,1
organization,og0015,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_807938.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_807938.pdf,1
person,pp0116,invited tender,tender,807938,Project Director,Tender Notice_PDFs/RAJUK_Tender_807938.pdf,1
organization,og0015,advertised,tender,807938,,Tender Notice_PDFs/RAJUK_Tender_807938.pdf,1
tender,807938,belongs to project,project,pr0009,,Tender Notice_PDFs/RAJUK_Tender_807938.pdf,1
organization,og0012,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_813704.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_813704.pdf,1
person,pp0004,invited tender,tender,813704,PD (Uttara Appartment),Tender Notice_PDFs/RAJUK_Tender_813704.pdf,1
organization,og0012,advertised,tender,813704,,Tender Notice_PDFs/RAJUK_Tender_813704.pdf,1
tender,813704,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_813704.pdf,1
organization,og0011,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_825783.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_825783.pdf,1
person,pp0005,invited tender,tender,825783,Sup. Eng. (Elec.),Tender Notice_PDFs/RAJUK_Tender_825783.pdf,1
organization,og0011,advertised,tender,825783,,Tender Notice_PDFs/RAJUK_Tender_825783.pdf,1
tender,825783,belongs to project,project,pr0021,,Tender Notice_PDFs/RAJUK_Tender_825783.pdf,1
organization,og0011,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_825901.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_825901.pdf,1
person,pp0005,invited tender,tender,825901,Sup. Eng. (Elec.),Tender Notice_PDFs/RAJUK_Tender_825901.pdf,1
organization,og0011,advertised,tender,825901,,Tender Notice_PDFs/RAJUK_Tender_825901.pdf,1
tender,825901,belongs to project,project,pr0098,,Tender Notice_PDFs/RAJUK_Tender_825901.pdf,1
organization,og0012,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_826146.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_826146.pdf,1
person,pp0004,invited tender,tender,826146,PD (Uttara Appartment),Tender Notice_PDFs/RAJUK_Tender_826146.pdf,1
organization,og0012,advertised,tender,826146,,Tender Notice_PDFs/RAJUK_Tender_826146.pdf,1
tender,826146,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_826146.pdf,1
organization,og0015,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_827548.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_827548.pdf,1
person,pp0116,invited tender,tender,827548,Project Director,Tender Notice_PDFs/RAJUK_Tender_827548.pdf,1
organization,og0015,advertised,tender,827548,,Tender Notice_PDFs/RAJUK_Tender_827548.pdf,1
tender,827548,belongs to project,project,pr0009,,Tender Notice_PDFs/RAJUK_Tender_827548.pdf,1
organization,og0011,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_828053.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_828053.pdf,1
person,pp0005,invited tender,tender,828053,Sup. Eng. (Elec.),Tender Notice_PDFs/RAJUK_Tender_828053.pdf,1
organization,og0011,advertised,tender,828053,,Tender Notice_PDFs/RAJUK_Tender_828053.pdf,1
tender,828053,belongs to project,project,pr0020,,Tender Notice_PDFs/RAJUK_Tender_828053.pdf,1
organization,og0006,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_829141.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_829141.pdf,1
person,pp0003,invited tender,tender,829141,PD (9apt),Tender Notice_PDFs/RAJUK_Tender_829141.pdf,1
organization,og0006,advertised,tender,829141,,Tender Notice_PDFs/RAJUK_Tender_829141.pdf,1
tender,829141,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_829141.pdf,1
organization,og0011,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_832064.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_832064.pdf,1
person,pp0005,invited tender,tender,832064,Sup. Eng. (Elec.),Tender Notice_PDFs/RAJUK_Tender_832064.pdf,1
organization,og0011,advertised,tender,832064,,Tender Notice_PDFs/RAJUK_Tender_832064.pdf,1
tender,832064,belongs to project,project,pr0021,,Tender Notice_PDFs/RAJUK_Tender_832064.pdf,1
organization,og0011,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_832070.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_832070.pdf,1
person,pp0005,invited tender,tender,832070,Sup. Eng. (Elec.),Tender Notice_PDFs/RAJUK_Tender_832070.pdf,2
organization,og0011,advertised,tender,832070,,Tender Notice_PDFs/RAJUK_Tender_832070.pdf,1
tender,832070,belongs to project,project,pr0084,,Tender Notice_PDFs/RAJUK_Tender_832070.pdf,1
organization,og0006,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_840299.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_840299.pdf,1
person,pp0003,invited tender,tender,840299,PD (9apt),Tender Notice_PDFs/RAJUK_Tender_840299.pdf,1
organization,og0006,advertised,tender,840299,,Tender Notice_PDFs/RAJUK_Tender_840299.pdf,1
tender,840299,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_840299.pdf,1
organization,og0006,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_842165.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_842165.pdf,1
person,pp0003,invited tender,tender,842165,PD (9apt),Tender Notice_PDFs/RAJUK_Tender_842165.pdf,1
organization,og0006,advertised,tender,842165,,Tender Notice_PDFs/RAJUK_Tender_842165.pdf,1
tender,842165,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_842165.pdf,1
organization,og0032,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_85344.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_85344.pdf,1
person,pp0053,invited tender,tender,85344,"Chief Engineer, Implementation",Tender Notice_PDFs/RAJUK_Tender_85344.pdf,1
organization,og0032,advertised,tender,85344,,Tender Notice_PDFs/RAJUK_Tender_85344.pdf,1
tender,85344,belongs to project,project,pr0035,,Tender Notice_PDFs/RAJUK_Tender_85344.pdf,1
organization,og0008,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_854205.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_854205.pdf,1
person,pp0005,invited tender,tender,854205,Sup. Eng. (Mechanical),Tender Notice_PDFs/RAJUK_Tender_854205.pdf,1
organization,og0008,advertised,tender,854205,,Tender Notice_PDFs/RAJUK_Tender_854205.pdf,1
tender,854205,belongs to project,project,pr0028,,Tender Notice_PDFs/RAJUK_Tender_854205.pdf,1
organization,og0006,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_857646.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_857646.pdf,1
person,pp0003,invited tender,tender,857646,PD (9apt),Tender Notice_PDFs/RAJUK_Tender_857646.pdf,1
organization,og0006,advertised,tender,857646,,Tender Notice_PDFs/RAJUK_Tender_857646.pdf,1
tender,857646,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_857646.pdf,1
organization,og0015,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_858747.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_858747.pdf,1
person,pp0116,invited tender,tender,858747,Project Director,Tender Notice_PDFs/RAJUK_Tender_858747.pdf,2
organization,og0015,advertised,tender,858747,,Tender Notice_PDFs/RAJUK_Tender_858747.pdf,1
tender,858747,belongs to project,project,pr0009,,Tender Notice_PDFs/RAJUK_Tender_858747.pdf,1
organization,og0012,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_860503.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_860503.pdf,1
person,pp0004,invited tender,tender,860503,PD (Uttara Appartment),Tender Notice_PDFs/RAJUK_Tender_860503.pdf,1
organization,og0012,advertised,tender,860503,,Tender Notice_PDFs/RAJUK_Tender_860503.pdf,1
tender,860503,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_860503.pdf,1
organization,og0007,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_860528.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_860528.pdf,1
person,pp0004,invited tender,tender,860528,Superintending Engineer,Tender Notice_PDFs/RAJUK_Tender_860528.pdf,1
organization,og0007,advertised,tender,860528,,Tender Notice_PDFs/RAJUK_Tender_860528.pdf,1
tender,860528,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_860528.pdf,1
organization,og0036,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_86290.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_86290.pdf,1
person,pp0025,invited tender,tender,86290,"Chief Engineer, Project & Design",Tender Notice_PDFs/RAJUK_Tender_86290.pdf,2
organization,og0036,advertised,tender,86290,,Tender Notice_PDFs/RAJUK_Tender_86290.pdf,1
tender,86290,belongs to project,project,pr0050,,Tender Notice_PDFs/RAJUK_Tender_86290.pdf,1
organization,og0025,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_865422.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_865422.pdf,1
person,pp0118,invited tender,tender,865422,Director (Admin),Tender Notice_PDFs/RAJUK_Tender_865422.pdf,1
organization,og0025,advertised,tender,865422,,Tender Notice_PDFs/RAJUK_Tender_865422.pdf,1
tender,865422,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_865422.pdf,1
organization,og0025,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_865423.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_865423.pdf,1
person,pp0118,invited tender,tender,865423,Director (Admin),Tender Notice_PDFs/RAJUK_Tender_865423.pdf,1
organization,og0025,advertised,tender,865423,,Tender Notice_PDFs/RAJUK_Tender_865423.pdf,1
tender,865423,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_865423.pdf,1
organization,og0015,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_870250.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_870250.pdf,1
person,pp0116,invited tender,tender,870250,Project Director,Tender Notice_PDFs/RAJUK_Tender_870250.pdf,1
organization,og0015,advertised,tender,870250,,Tender Notice_PDFs/RAJUK_Tender_870250.pdf,1
tender,870250,belongs to project,project,pr0009,,Tender Notice_PDFs/RAJUK_Tender_870250.pdf,1
organization,og0015,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_870251.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_870251.pdf,1
person,pp0116,invited tender,tender,870251,Project Director,Tender Notice_PDFs/RAJUK_Tender_870251.pdf,1
organization,og0015,advertised,tender,870251,,Tender Notice_PDFs/RAJUK_Tender_870251.pdf,1
tender,870251,belongs to project,project,pr0009,,Tender Notice_PDFs/RAJUK_Tender_870251.pdf,1
organization,og0015,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_870252.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_870252.pdf,1
person,pp0116,invited tender,tender,870252,Project Director,Tender Notice_PDFs/RAJUK_Tender_870252.pdf,1
organization,og0015,advertised,tender,870252,,Tender Notice_PDFs/RAJUK_Tender_870252.pdf,1
tender,870252,belongs to project,project,pr0009,,Tender Notice_PDFs/RAJUK_Tender_870252.pdf,1
organization,og0014,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_870258.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_870258.pdf,1
person,pp0009,invited tender,tender,870258,Superintending Engineer,Tender Notice_PDFs/RAJUK_Tender_870258.pdf,1
organization,og0014,advertised,tender,870258,,Tender Notice_PDFs/RAJUK_Tender_870258.pdf,1
tender,870258,belongs to project,project,pr0011,,Tender Notice_PDFs/RAJUK_Tender_870258.pdf,1
organization,og0014,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_870259.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_870259.pdf,1
person,pp0009,invited tender,tender,870259,Superintending Engineer,Tender Notice_PDFs/RAJUK_Tender_870259.pdf,1
organization,og0014,advertised,tender,870259,,Tender Notice_PDFs/RAJUK_Tender_870259.pdf,1
tender,870259,belongs to project,project,pr0011,,Tender Notice_PDFs/RAJUK_Tender_870259.pdf,1
organization,og0014,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_870260.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_870260.pdf,1
person,pp0009,invited tender,tender,870260,Superintending Engineer,Tender Notice_PDFs/RAJUK_Tender_870260.pdf,1
organization,og0014,advertised,tender,870260,,Tender Notice_PDFs/RAJUK_Tender_870260.pdf,1
tender,870260,belongs to project,project,pr0011,,Tender Notice_PDFs/RAJUK_Tender_870260.pdf,1
organization,og0014,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_870261.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_870261.pdf,1
person,pp0009,invited tender,tender,870261,Superintending Engineer,Tender Notice_PDFs/RAJUK_Tender_870261.pdf,1
organization,og0014,advertised,tender,870261,,Tender Notice_PDFs/RAJUK_Tender_870261.pdf,1
tender,870261,belongs to project,project,pr0011,,Tender Notice_PDFs/RAJUK_Tender_870261.pdf,1
organization,og0006,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_879523.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_879523.pdf,1
person,pp0003,invited tender,tender,879523,PD (9apt),Tender Notice_PDFs/RAJUK_Tender_879523.pdf,1
organization,og0006,advertised,tender,879523,,Tender Notice_PDFs/RAJUK_Tender_879523.pdf,1
tender,879523,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_879523.pdf,1
organization,og0025,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_882631.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_882631.pdf,1
person,pp0118,invited tender,tender,882631,Director (Admin),Tender Notice_PDFs/RAJUK_Tender_882631.pdf,1
organization,og0025,advertised,tender,882631,,Tender Notice_PDFs/RAJUK_Tender_882631.pdf,1
tender,882631,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_882631.pdf,1
organization,og0025,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_882632.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_882632.pdf,1
person,pp0118,invited tender,tender,882632,Director (Admin),Tender Notice_PDFs/RAJUK_Tender_882632.pdf,1
organization,og0025,advertised,tender,882632,,Tender Notice_PDFs/RAJUK_Tender_882632.pdf,1
tender,882632,belongs to project,project,pr0093,,Tender Notice_PDFs/RAJUK_Tender_882632.pdf,1
organization,og0008,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_887587.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_887587.pdf,1
person,pp0005,invited tender,tender,887587,Sup. Eng. (Mechanical),Tender Notice_PDFs/RAJUK_Tender_887587.pdf,1
organization,og0008,advertised,tender,887587,,Tender Notice_PDFs/RAJUK_Tender_887587.pdf,1
tender,887587,belongs to project,project,pr0004,,Tender Notice_PDFs/RAJUK_Tender_887587.pdf,1
organization,og0008,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_887588.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_887588.pdf,1
person,pp0005,invited tender,tender,887588,Sup. Eng. (Mechanical),Tender Notice_PDFs/RAJUK_Tender_887588.pdf,1
organization,og0008,advertised,tender,887588,,Tender Notice_PDFs/RAJUK_Tender_887588.pdf,1
tender,887588,belongs to project,project,pr0004,,Tender Notice_PDFs/RAJUK_Tender_887588.pdf,1
organization,og0008,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_887589.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_887589.pdf,1
person,pp0005,invited tender,tender,887589,Sup. Eng. (Mechanical),Tender Notice_PDFs/RAJUK_Tender_887589.pdf,1
organization,og0008,advertised,tender,887589,,Tender Notice_PDFs/RAJUK_Tender_887589.pdf,1
tender,887589,belongs to project,project,pr0004,,Tender Notice_PDFs/RAJUK_Tender_887589.pdf,1
organization,og0011,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_888738.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_888738.pdf,1
person,pp0005,invited tender,tender,888738,Sup. Eng. (Elec.),Tender Notice_PDFs/RAJUK_Tender_888738.pdf,2
organization,og0011,advertised,tender,888738,,Tender Notice_PDFs/RAJUK_Tender_888738.pdf,1
tender,888738,belongs to project,project,pr0084,,Tender Notice_PDFs/RAJUK_Tender_888738.pdf,1
organization,og0011,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_888828.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_888828.pdf,1
person,pp0005,invited tender,tender,888828,Sup. Eng. (Elec.),Tender Notice_PDFs/RAJUK_Tender_888828.pdf,1
organization,og0011,advertised,tender,888828,,Tender Notice_PDFs/RAJUK_Tender_888828.pdf,1
tender,888828,belongs to project,project,pr0098,,Tender Notice_PDFs/RAJUK_Tender_888828.pdf,1
organization,og0014,part of,organization,og0002,,Tender Notice_PDFs/RAJUK_Tender_889937.pdf,1
organization,og0002,part of,organization,og0001,,Tender Notice_PDFs/RAJUK_Tender_889937.pdf,1
person,pp0009,invited tender,tender,889937,Superintending Engineer,Tender Notice_PDFs/RAJUK_Tender_889937.pdf,1
