date,event,tender_id,entity,original,source_file,page
2017-05-07,tender advertised,80586,"M.A.H Construction Ltd,RAB-RC(PVT)Ltd and Dawn Corporation JV ( JVCA Partners [Business Share]: M/S. Dawn Corporation [0.000%] , RAB-RC (PVT) LIMITED [0.000%] , M.A.H. CONSTRUCTION LTD. [0.000%] )",07-May-2017 16:00,Contract_Awards_PDFs/Tender_80586.pdf,1
2017-05-07,notice published,98112,Office of the Chief Engineer (Implementation),07-May-2017 16:00,Tender Notice_PDFs/RAJUK_Tender_98112.pdf,1
2017-05-07,tender advertised,98112,"M.A.H Construction Ltd,RAB-RC(PVT)Ltd and Dawn Corporation JV ( JVCA Partners [Business Share]: M/S. Dawn Corporation [0.000%] , RAB-RC (PVT) LIMITED [0.000%] , M.A.H. CONSTRUCTION LTD. [0.000%] )",07-May-2017 16:00,Contract_Awards_PDFs/Tender_98112.pdf,1
2017-05-08,pre-tender meeting starts,79262,Office of the Chief Engineer (Implementation),08-May-2017 10:00,Tender Notice_PDFs/RAJUK_Tender_79262.pdf,1
2017-05-08,pre-tender meeting starts,79395,Office of the Chief Engineer (Implementation),08-May-2017 10:00,Tender Notice_PDFs/RAJUK_Tender_79395.pdf,1
2017-05-08,pre-tender meeting starts,80585,Office of the Chief Engineer (Implementation),08-May-2017 10:00,Tender Notice_PDFs/RAJUK_Tender_80585.pdf,1
2017-05-08,pre-tender meeting starts,80586,Office of the Chief Engineer (Implementation),08-May-2017 10:00,Tender Notice_PDFs/RAJUK_Tender_80586.pdf,1
2017-05-08,pre-tender meeting starts,98112,Office of the Chief Engineer (Implementation),08-May-2017 10:00,Tender Notice_PDFs/RAJUK_Tender_98112.pdf,1
2017-05-09,pre-tender meeting ends,101083,Project Director(DC Road),09-May-2017 16:00,Tender Notice_PDFs/CDA_Tender_101083.pdf,1
2017-05-11,bid security valid until,72156,office of the Chief Engineer ( Project & Design),11-May-2017,Tender Notice_PDFs/RAJUK_Tender_72156.pdf,1
2017-05-11,pre-tender meeting ends,89828,Office of the Chief Engineer (Implementation),11-May-2017 16:00,Tender Notice_PDFs/RAJUK_Tender_89828.pdf,1
2017-05-14,notice published,101974,office of the Chief Engineer ( Project & Design),14-May-2017 16:00,Tender Notice_PDFs/RAJUK_Tender_101974.pdf,1
2017-05-14,notice published,72166,office of the Chief Engineer ( Project & Design),14-May-2017 14:00,Tender Notice_PDFs/RAJUK_Tender_72166.pdf,1
2017-05-14,notice published,96142,office of the Chief Engineer ( Project & Design),14-May-2017 16:00,Tender Notice_PDFs/RAJUK_Tender_96142.pdf,1
2017-05-15,pre-tender meeting starts,101974,office of the Chief Engineer ( Project & Design),15-May-2017 10:00,Tender Notice_PDFs/RAJUK_Tender_101974.pdf,1
2017-05-15,pre-tender meeting starts,72166,office of the Chief Engineer ( Project & Design),15-May-2017 10:00,Tender Notice_PDFs/RAJUK_Tender_72166.pdf,1
2017-05-15,pre-tender meeting starts,96142,office of the Chief Engineer ( Project & Design),15-May-2017 10:00,Tender Notice_PDFs/RAJUK_Tender_96142.pdf,1
2017-05-16,contract signed,91142,M/S. Raquib & Brothers,16-May-2017,Contract_Awards_PDFs/Tender_91142.pdf,1
2017-05-16,notice published,99692,Project Director (Dewanhat),16-May-2017 09:30,Tender Notice_PDFs/CDA_Tender_99692.pdf,1
2017-05-16,pre-tender meeting starts,99692,Project Director (Dewanhat),16-May-2017 10:30,Tender Notice_PDFs/CDA_Tender_99692.pdf,1
2017-05-16,tender advertised,99692,M Jamal & Company Limited,16-May-2017 09:30,Contract_Awards_PDFs/Tender_99692.pdf,1
2017-05-18,pre-tender meeting ends,79262,Office of the Chief Engineer (Implementation),18-May-2017 17:00,Tender Notice_PDFs/RAJUK_Tender_79262.pdf,1
2017-05-18,pre-tender meeting ends,79395,Office of the Chief Engineer (Implementation),18-May-2017 17:00,Tender Notice_PDFs/RAJUK_Tender_79395.pdf,1
2017-05-18,pre-tender meeting ends,80585,Office of the Chief Engineer (Implementation),18-May-2017 17:00,Tender Notice_PDFs/RAJUK_Tender_80585.pdf,1
2017-05-18,pre-tender meeting ends,80586,Office of the Chief Engineer (Implementation),18-May-2017 17:00,Tender Notice_PDFs/RAJUK_Tender_80586.pdf,1
2017-05-18,pre-tender meeting ends,98112,Office of the Chief Engineer (Implementation),18-May-2017 17:00,Tender Notice_PDFs/RAJUK_Tender_98112.pdf,1
2017-05-18,notice published,99744,Project Director (Saltgola),18-May-2017 17:00,Tender Notice_PDFs/CDA_Tender_99744.pdf,1
2017-05-18,pre-tender meeting starts,99744,Project Director (Saltgola),18-May-2017 18:00,Tender Notice_PDFs/CDA_Tender_99744.pdf,1
2017-05-21,bid submission closes,101083,Project Director(DC Road),21-May-2017 12:00,Tender Notice_PDFs/CDA_Tender_101083.pdf,1
2017-05-21,bids opened,101083,Project Director(DC Road),21-May-2017 12:00,Tender Notice_PDFs/CDA_Tender_101083.pdf,1
2017-05-21,last day for bid security,101083,Project Director(DC Road),21-May-2017 11:00,Tender Notice_PDFs/CDA_Tender_101083.pdf,1
2017-05-21,last day to buy the document,101083,Project Director(DC Road),21-May-2017 11:00,Tender Notice_PDFs/CDA_Tender_101083.pdf,1
2017-05-21,last day to buy the document,79261,Office of the Chief Engineer (Implementation),21-May-2017 17:00,Tender Notice_PDFs/RAJUK_Tender_79261.pdf,1
2017-05-21,last day to buy the document,89106,Office of the Chief Engineer (Implementation),21-May-2017 16:00,Tender Notice_PDFs/RAJUK_Tender_89106.pdf,1
2017-05-21,last day to buy the document,89828,Office of the Chief Engineer (Implementation),21-May-2017 15:00,Tender Notice_PDFs/RAJUK_Tender_89828.pdf,1
2017-05-22,bid submission closes,79261,Office of the Chief Engineer (Implementation),22-May-2017 12:30,Tender Notice_PDFs/RAJUK_Tender_79261.pdf,1
2017-05-22,bids opened,79261,Office of the Chief Engineer (Implementation),22-May-2017 12:30,Tender Notice_PDFs/RAJUK_Tender_79261.pdf,1
2017-05-22,last day for bid security,79261,Office of the Chief Engineer (Implementation),22-May-2017 11:30,Tender Notice_PDFs/RAJUK_Tender_79261.pdf,1
2017-05-22,bid submission closes,89106,Office of the Chief Engineer (Implementation),22-May-2017 15:00,Tender Notice_PDFs/RAJUK_Tender_89106.pdf,1
2017-05-22,bids opened,89106,Office of the Chief Engineer (Implementation),22-May-2017 15:00,Tender Notice_PDFs/RAJUK_Tender_89106.pdf,1
2017-05-22,last day for bid security,89106,Office of the Chief Engineer (Implementation),22-May-2017 12:00,Tender Notice_PDFs/RAJUK_Tender_89106.pdf,1
2017-05-22,bid submission closes,89828,Office of the Chief Engineer (Implementation),22-May-2017 13:30,Tender Notice_PDFs/RAJUK_Tender_89828.pdf,1
2017-05-22,bids opened,89828,Office of the Chief Engineer (Implementation),22-May-2017 13:30,Tender Notice_PDFs/RAJUK_Tender_89828.pdf,1
2017-05-22,last day for bid security,89828,Office of the Chief Engineer (Implementation),22-May-2017 12:00,Tender Notice_PDFs/RAJUK_Tender_89828.pdf,1
2017-05-23,pre-tender meeting ends,100483,Project Director(Silimpur),23-May-2017 16:00,Tender Notice_PDFs/CDA_Tender_100483.pdf,1
2017-05-25,pre-tender meeting ends,101974,office of the Chief Engineer ( Project & Design),25-May-2017 16:00,Tender Notice_PDFs/RAJUK_Tender_101974.pdf,1
2017-05-25,pre-tender meeting ends,72166,office of the Chief Engineer ( Project & Design),25-May-2017 12:00,Tender Notice_PDFs/RAJUK_Tender_72166.pdf,1
2017-05-25,pre-tender meeting ends,96142,office of the Chief Engineer ( Project & Design),25-May-2017 16:00,Tender Notice_PDFs/RAJUK_Tender_96142.pdf,1
2017-05-28,tender valid until,72113,Office of the Chief Engineer (Implementation),28-May-2017,Tender Notice_PDFs/RAJUK_Tender_72113.pdf,1
2017-05-28,last day to buy the document,96142,office of the Chief Engineer ( Project & Design),28-May-2017 16:00,Tender Notice_PDFs/RAJUK_Tender_96142.pdf,1
2017-05-28,pre-tender meeting ends,98996,Office of the Chairman,28-May-2017 17:00,Tender Notice_PDFs/RDA_Tender_98996.pdf,1
2017-05-29,bid submission closes,96142,office of the Chief Engineer ( Project & Design),29-May-2017 12:00,Tender Notice_PDFs/RAJUK_Tender_96142.pdf,1
2017-05-29,bids opened,96142,office of the Chief Engineer ( Project & Design),29-May-2017 12:00,Tender Notice_PDFs/RAJUK_Tender_96142.pdf,1
2017-05-29,last day for bid security,96142,office of the Chief Engineer ( Project & Design),29-May-2017 11:00,Tender Notice_PDFs/RAJUK_Tender_96142.pdf,1
2017-05-30,last day to buy the document,100483,Project Director(Silimpur),30-May-2017 16:00,Tender Notice_PDFs/CDA_Tender_100483.pdf,1
2017-05-30,last day to buy the document,98996,Office of the Chairman,30-May-2017 14:00,Tender Notice_PDFs/RDA_Tender_98996.pdf,1
2017-05-31,bid submission closes,100483,Project Director(Silimpur),31-May-2017 13:00,Tender Notice_PDFs/CDA_Tender_100483.pdf,1
2017-05-31,bids opened,100483,Project Director(Silimpur),31-May-2017 13:00,Tender Notice_PDFs/CDA_Tender_100483.pdf,1
2017-05-31,last day for bid security,100483,Project Director(Silimpur),31-May-2017 12:00,Tender Notice_PDFs/CDA_Tender_100483.pdf,1
2017-05-31,tender valid until,85344,Office of the Chief Engineer (Implementation),31-May-2017,Tender Notice_PDFs/RAJUK_Tender_85344.pdf,1
2017-05-31,notification of award issued,95841,Md. Abdus Sobhan Dablu,31-May-2017,Contract_Awards_PDFs/Tender_95841.pdf,1
2017-05-31,bid submission closes,98996,Office of the Chairman,31-May-2017 12:00,Tender Notice_PDFs/RDA_Tender_98996.pdf,1
2017-05-31,bids opened,98996,Office of the Chairman,31-May-2017 12:00,Tender Notice_PDFs/RDA_Tender_98996.pdf,1
2017-05-31,last day for bid security,98996,Office of the Chairman,31-May-2017 11:30,Tender Notice_PDFs/RDA_Tender_98996.pdf,1
2017-06-01,contract work starts,101083,M/S. Mohshin & Brothers,01/06/2017,Contract_Awards_PDFs/Tender_101083.pdf,1
2017-06-01,last day to buy the document,79262,Office of the Chief Engineer (Implementation),01-Jun-2017 15:00,Tender Notice_PDFs/RAJUK_Tender_79262.pdf,1
2017-06-01,last day to buy the document,79395,Office of the Chief Engineer (Implementation),01-Jun-2017 15:00,Tender Notice_PDFs/RAJUK_Tender_79395.pdf,1
2017-06-01,last day to buy the document,80585,Office of the Chief Engineer (Implementation),01-Jun-2017 15:00,Tender Notice_PDFs/RAJUK_Tender_80585.pdf,1
2017-06-01,last day to buy the document,80586,Office of the Chief Engineer (Implementation),01-Jun-2017 10:00,Tender Notice_PDFs/RAJUK_Tender_80586.pdf,1
2017-06-01,contract work starts,89106,"Starlite Services Ltd & Convoy Service JV ( JVCA Partners [Business Share]: CONVOY SERVICE [0.000%] , Starlite Services Limited [0.000%] )",01/06/2017,Contract_Awards_PDFs/Tender_89106.pdf,1
2017-06-01,contract work starts,95841,Md. Abdus Sobhan Dablu,01/06/2017,Contract_Awards_PDFs/Tender_95841.pdf,1
2017-06-01,last day to buy the document,98112,Office of the Chief Engineer (Implementation),01-Jun-2017 15:00,Tender Notice_PDFs/RAJUK_Tender_98112.pdf,1
2017-06-04,last day to buy the document,101974,office of the Chief Engineer ( Project & Design),04-Jun-2017 16:00,Tender Notice_PDFs/RAJUK_Tender_101974.pdf,1
2017-06-04,tender valid until,72139,Office of the Chief Engineer (Implementation),04-Jun-2017,Tender Notice_PDFs/RAJUK_Tender_72139.pdf,1
2017-06-04,last day for bid security,79262,Office of the Chief Engineer (Implementation),04-Jun-2017 12:00,Tender Notice_PDFs/RAJUK_Tender_79262.pdf,1
2017-06-04,last day for bid security,80586,Office of the Chief Engineer (Implementation),04-Jun-2017 12:00,Tender Notice_PDFs/RAJUK_Tender_80586.pdf,1
2017-06-04,last day for bid security,98112,Office of the Chief Engineer (Implementation),04-Jun-2017 12:00,Tender Notice_PDFs/RAJUK_Tender_98112.pdf,1
2017-06-04,pre-tender meeting ends,99692,Project Director (Dewanhat),04-Jun-2017 16:00,Tender Notice_PDFs/CDA_Tender_99692.pdf,1
2017-06-05,bid submission closes,101974,office of the Chief Engineer ( Project & Design),05-Jun-2017 15:00,Tender Notice_PDFs/RAJUK_Tender_101974.pdf,1
2017-06-05,bids opened,101974,office of the Chief Engineer ( Project & Design),05-Jun-2017 15:00,Tender Notice_PDFs/RAJUK_Tender_101974.pdf,1
2017-06-05,last day for bid security,101974,office of the Chief Engineer ( Project & Design),05-Jun-2017 14:30,Tender Notice_PDFs/RAJUK_Tender_101974.pdf,1
2017-06-05,bid submission closes,79262,Office of the Chief Engineer (Implementation),05-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_79262.pdf,1
2017-06-05,bids opened,79262,Office of the Chief Engineer (Implementation),05-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_79262.pdf,1
2017-06-05,bid submission closes,79395,Office of the Chief Engineer (Implementation),05-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_79395.pdf,1
2017-06-05,bids opened,79395,Office of the Chief Engineer (Implementation),05-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_79395.pdf,1
2017-06-05,last day for bid security,79395,Office of the Chief Engineer (Implementation),05-Jun-2017 12:00,Tender Notice_PDFs/RAJUK_Tender_79395.pdf,1
2017-06-05,bid submission closes,80585,Office of the Chief Engineer (Implementation),05-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_80585.pdf,1
2017-06-05,bids opened,80585,Office of the Chief Engineer (Implementation),05-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_80585.pdf,1
2017-06-05,last day for bid security,80585,Office of the Chief Engineer (Implementation),05-Jun-2017 12:00,Tender Notice_PDFs/RAJUK_Tender_80585.pdf,1
2017-06-05,bid submission closes,80586,Office of the Chief Engineer (Implementation),05-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_80586.pdf,1
2017-06-05,bids opened,80586,Office of the Chief Engineer (Implementation),05-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_80586.pdf,1
2017-06-05,bid submission closes,98112,Office of the Chief Engineer (Implementation),05-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_98112.pdf,1
2017-06-05,bids opened,98112,Office of the Chief Engineer (Implementation),05-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_98112.pdf,1
2017-06-08,last day to buy the document,72166,office of the Chief Engineer ( Project & Design),08-Jun-2017 15:00,Tender Notice_PDFs/RAJUK_Tender_72166.pdf,1
2017-06-11,notification of award issued,101083,M/S. Mohshin & Brothers,11-Jun-2017,Contract_Awards_PDFs/Tender_101083.pdf,1
2017-06-11,bid submission closes,72166,office of the Chief Engineer ( Project & Design),11-Jun-2017 14:00,Tender Notice_PDFs/RAJUK_Tender_72166.pdf,1
2017-06-11,bids opened,72166,office of the Chief Engineer ( Project & Design),11-Jun-2017 14:00,Tender Notice_PDFs/RAJUK_Tender_72166.pdf,1
2017-06-11,last day for bid security,72166,office of the Chief Engineer ( Project & Design),11-Jun-2017 13:00,Tender Notice_PDFs/RAJUK_Tender_72166.pdf,1
2017-06-11,pre-tender meeting ends,99744,Project Director (Saltgola),11-Jun-2017 16:00,Tender Notice_PDFs/CDA_Tender_99744.pdf,1
2017-06-13,last day to buy the document,99692,Project Director (Dewanhat),13-Jun-2017 16:00,Tender Notice_PDFs/CDA_Tender_99692.pdf,1
2017-06-14,bid submission closes,99692,Project Director (Dewanhat),14-Jun-2017 13:00,Tender Notice_PDFs/CDA_Tender_99692.pdf,1
2017-06-14,bids opened,99692,Project Director (Dewanhat),14-Jun-2017 13:00,Tender Notice_PDFs/CDA_Tender_99692.pdf,1
2017-06-14,last day for bid security,99692,Project Director (Dewanhat),14-Jun-2017 12:00,Tender Notice_PDFs/CDA_Tender_99692.pdf,1
2017-06-15,contract signed,101083,M/S. Mohshin & Brothers,15-Jun-2017,Contract_Awards_PDFs/Tender_101083.pdf,1
2017-06-15,contract signed,95841,Md. Abdus Sobhan Dablu,15-Jun-2017,Contract_Awards_PDFs/Tender_95841.pdf,1
2017-06-18,last day to buy the document,99744,Project Director (Saltgola),18-Jun-2017 17:00,Tender Notice_PDFs/CDA_Tender_99744.pdf,1
2017-06-19,notification of award issued,100483,M/S. Raquib & Brothers,19-Jun-2017,Contract_Awards_PDFs/Tender_100483.pdf,1
2017-06-19,bid submission closes,99744,Project Director (Saltgola),19-Jun-2017 12:00,Tender Notice_PDFs/CDA_Tender_99744.pdf,1
2017-06-19,bids opened,99744,Project Director (Saltgola),19-Jun-2017 12:00,Tender Notice_PDFs/CDA_Tender_99744.pdf,1
2017-06-19,last day for bid security,99744,Project Director (Saltgola),19-Jun-2017 11:30,Tender Notice_PDFs/CDA_Tender_99744.pdf,1
2017-06-21,contract work starts,100483,M/S. Raquib & Brothers,21/06/2017,Contract_Awards_PDFs/Tender_100483.pdf,1
2017-06-21,notice published,108836,Project Director (Muradpur Flyover),21-Jun-2017 14:30,Tender Notice_PDFs/CDA_Tender_108836.pdf,1
2017-06-21,pre-tender meeting starts,108836,Project Director (Muradpur Flyover),21-Jun-2017 15:30,Tender Notice_PDFs/CDA_Tender_108836.pdf,1
2017-06-21,tender advertised,108836,TD Trading,21-Jun-2017 14:30,Contract_Awards_PDFs/Tender_108836.pdf,1
2017-06-22,contract work completes,95841,Md. Abdus Sobhan Dablu,22/06/2017,Contract_Awards_PDFs/Tender_95841.pdf,1
2017-06-25,bid security valid until,72113,Office of the Chief Engineer (Implementation),25-Jun-2017,Tender Notice_PDFs/RAJUK_Tender_72113.pdf,1
2017-06-28,bid security valid until,85344,Office of the Chief Engineer (Implementation),28-Jun-2017,Tender Notice_PDFs/RAJUK_Tender_85344.pdf,1
2017-06-29,contract work completes,101083,M/S. Mohshin & Brothers,29/06/2017,Contract_Awards_PDFs/Tender_101083.pdf,1
2017-07-02,bid security valid until,72139,Office of the Chief Engineer (Implementation),02-Jul-2017,Tender Notice_PDFs/RAJUK_Tender_72139.pdf,1
2017-07-02,contract work starts,79395,"M.A.H Construction Ltd,RAB-RC(PVT)Ltd and Dawn Corporation JV ( JVCA Partners [Business Share]: M/S. Dawn Corporation [0.000%] , RAB-RC (PVT) LIMITED [0.000%] , M.A.H. CONSTRUCTION LTD. [0.000%] )",02/07/2017,Contract_Awards_PDFs/Tender_79395.pdf,1
2017-07-02,contract work starts,80585,"M.A.H Construction Ltd,RAB-RC(PVT)Ltd and Dawn Corporation JV ( JVCA Partners [Business Share]: M/S. Dawn Corporation [0.000%] , RAB-RC (PVT) LIMITED [0.000%] , M.A.H. CONSTRUCTION LTD. [0.000%] )",02/07/2017,Contract_Awards_PDFs/Tender_80585.pdf,1
2017-07-02,contract work starts,80586,"M.A.H Construction Ltd,RAB-RC(PVT)Ltd and Dawn Corporation JV ( JVCA Partners [Business Share]: M/S. Dawn Corporation [0.000%] , RAB-RC (PVT) LIMITED [0.000%] , M.A.H. CONSTRUCTION LTD. [0.000%] )",02/07/2017,Contract_Awards_PDFs/Tender_80586.pdf,1
2017-07-02,contract work starts,98112,"M.A.H Construction Ltd,RAB-RC(PVT)Ltd and Dawn Corporation JV ( JVCA Partners [Business Share]: M/S. Dawn Corporation [0.000%] , RAB-RC (PVT) LIMITED [0.000%] , M.A.H. CONSTRUCTION LTD. [0.000%] )",02/07/2017,Contract_Awards_PDFs/Tender_98112.pdf,1
2017-07-02,contract work starts,98996,SHAMIM ENTERPRISE (PVT) LTD,02/07/2017,Contract_Awards_PDFs/Tender_98996.pdf,1
2017-07-03,contract signed,100483,M/S. Raquib & Brothers,03-Jul-2017,Contract_Awards_PDFs/Tender_100483.pdf,1
2017-07-04,notice published,110297,Project Director (Saltgola),04-Jul-2017 16:00,Tender Notice_PDFs/CDA_Tender_110297.pdf,1
2017-07-04,pre-tender meeting starts,110297,Project Director (Saltgola),04-Jul-2017 17:00,Tender Notice_PDFs/CDA_Tender_110297.pdf,1
2017-07-04,tender advertised,110297,The Engineers & Architects Limited,04-Jul-2017 16:00,Contract_Awards_PDFs/Tender_110297.pdf,1
2017-07-12,pre-tender meeting ends,108836,Project Director (Muradpur Flyover),12-Jul-2017 16:00,Tender Notice_PDFs/CDA_Tender_108836.pdf,1
2017-07-13,pre-tender meeting ends,110297,Project Director (Saltgola),13-Jul-2017 16:00,Tender Notice_PDFs/CDA_Tender_110297.pdf,1
2017-07-18,last day to buy the document,110297,Project Director (Saltgola),18-Jul-2017 17:00,Tender Notice_PDFs/CDA_Tender_110297.pdf,1
2017-07-19,last day to buy the document,108836,Project Director (Muradpur Flyover),19-Jul-2017 14:27,Tender Notice_PDFs/CDA_Tender_108836.pdf,1
2017-07-19,bid submission closes,110297,Project Director (Saltgola),19-Jul-2017 13:00,Tender Notice_PDFs/CDA_Tender_110297.pdf,1
