document_id,file,filename,folder,kind,tender_id,pages,bytes,sha256,characters,words,ruled_tables,images,script,has_text_layer,needs_ocr,second_extractor_chars,extractors_agree,duplicate_text_of,read_error,fields_read,dates_read,eligibility_chars,lots_read,beneficial_owners_read,creator,producer,pdf_created,pdf_modified,interleaved_layout_warnings,interleaved_layout_detail
Tender_1030720,Contract_Awards_PDFs/Tender_1030720.pdf,Tender_1030720.pdf,Contract_Awards_PDFs,contract_award,1030720,1,99889,783297a32e7a262d1ada599c69e75c11be9463900419f8d0dae2b50b5f8555a2,1857,230,0,0,en,yes,no,1898,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716091652+00'00',D:20260716091652+00'00',0,
Tender_1031714,Contract_Awards_PDFs/Tender_1031714.pdf,Tender_1031714.pdf,Contract_Awards_PDFs,contract_award,1031714,1,99870,23c7f5ea929862e03b164d629edeea54bcedadb8f6b825e47890335d527b4dcd,1942,241,0,0,en,yes,no,1983,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716091734+00'00',D:20260716091734+00'00',0,
Tender_1031800,Contract_Awards_PDFs/Tender_1031800.pdf,Tender_1031800.pdf,Contract_Awards_PDFs,contract_award,1031800,1,99274,b9244809ed268a4c36c04148e4b87d23d794577efaea8456ee2bd7178ae5185c,1670,213,0,0,en,yes,no,1709,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716091521+00'00',D:20260716091521+00'00',0,
Tender_1035179,Contract_Awards_PDFs/Tender_1035179.pdf,Tender_1035179.pdf,Contract_Awards_PDFs,contract_award,1035179,1,99345,7406fea0bff07d6da5c7a2f711271d84b68ebf0e531613e36b387ca3ef4b3da2,1949,243,0,0,en,yes,no,1990,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716091641+00'00',D:20260716091641+00'00',0,
Tender_1037582,Contract_Awards_PDFs/Tender_1037582.pdf,Tender_1037582.pdf,Contract_Awards_PDFs,contract_award,1037582,1,98503,b7bab332fe9456156a9149c7fe28a6089b8f4f7e3f899834447c54ebd7f8e97f,1707,212,0,0,en,yes,no,1746,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716065020+00'00',D:20260716065020+00'00',0,
Tender_1039767,Contract_Awards_PDFs/Tender_1039767.pdf,Tender_1039767.pdf,Contract_Awards_PDFs,contract_award,1039767,1,99210,aa37a9f7fba4b4f590e5f5aeb8572443cbfc29bdb0b17744f9321165fc020cc1,1724,215,0,0,en,yes,no,1763,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716041337+00'00',D:20260716041337+00'00',0,
Tender_1044320,Contract_Awards_PDFs/Tender_1044320.pdf,Tender_1044320.pdf,Contract_Awards_PDFs,contract_award,1044320,1,98337,1babfb2645ac481e025b90cf7f8f101e9121aedb3f1d77c60b8928cc36de2d77,1967,237,0,0,en,yes,no,2008,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716091442+00'00',D:20260716091442+00'00',0,
Tender_1056195,Contract_Awards_PDFs/Tender_1056195.pdf,Tender_1056195.pdf,Contract_Awards_PDFs,contract_award,1056195,1,100211,77050926769cf14bbca49337161281bd7d065884e732a4acd76d4995d78db8cd,1721,220,0,0,en,yes,no,1760,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716091417+00'00',D:20260716091417+00'00',0,
Tender_1058290,Contract_Awards_PDFs/Tender_1058290.pdf,Tender_1058290.pdf,Contract_Awards_PDFs,contract_award,1058290,1,100602,e6673b5911f16b89559ef65572b50849eda3ad126d85f65d004f2e16930da982,2097,263,0,0,en,yes,no,2138,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085826+00'00',D:20260716085826+00'00',0,
Tender_1058291,Contract_Awards_PDFs/Tender_1058291.pdf,Tender_1058291.pdf,Contract_Awards_PDFs,contract_award,1058291,1,99758,e1dbee46cb22006db67e6b46ccd0ee255f351e2adbb087eeadb977db1e96f929,2146,264,0,0,en,yes,no,2187,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085837+00'00',D:20260716085837+00'00',0,
Tender_1058292,Contract_Awards_PDFs/Tender_1058292.pdf,Tender_1058292.pdf,Contract_Awards_PDFs,contract_award,1058292,1,100833,08306cd251e0c7f92eb0ef9c4fac542203f5b710c0a754cebdccb4cd2b26931c,2077,259,0,0,en,yes,no,2118,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085850+00'00',D:20260716085850+00'00',0,
Tender_1058293,Contract_Awards_PDFs/Tender_1058293.pdf,Tender_1058293.pdf,Contract_Awards_PDFs,contract_award,1058293,1,100101,ba2f18d8e71bec647b6c7eb8079895a8286c0af6e80cf61e50de7e1fc65301ee,2125,260,0,0,en,yes,no,2166,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085901+00'00',D:20260716085901+00'00',0,
Tender_1059690,Contract_Awards_PDFs/Tender_1059690.pdf,Tender_1059690.pdf,Contract_Awards_PDFs,contract_award,1059690,1,99403,694d9582ddd610faef0a5641c0c644f71c5f1722ffe68efddc974ac6829a982c,1715,229,0,0,en,yes,no,1754,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716091430+00'00',D:20260716091430+00'00',0,
Tender_1060379,Contract_Awards_PDFs/Tender_1060379.pdf,Tender_1060379.pdf,Contract_Awards_PDFs,contract_award,1060379,1,98760,dc45fb8b8cba54566891ac6116a20103ffd9cb7f294358c7d8e36f9860c51908,1884,222,0,0,en,yes,no,1923,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716091310+00'00',D:20260716091310+00'00',0,
Tender_1060380,Contract_Awards_PDFs/Tender_1060380.pdf,Tender_1060380.pdf,Contract_Awards_PDFs,contract_award,1060380,1,100380,228112ba4a20395e2ba4e37c0169c1b848fd63632087e94298d1d68e4d2f3d50,1989,240,0,0,en,yes,no,2029,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716091322+00'00',D:20260716091322+00'00',0,
Tender_1060890,Contract_Awards_PDFs/Tender_1060890.pdf,Tender_1060890.pdf,Contract_Awards_PDFs,contract_award,1060890,1,99718,b1146b22d9d1f1df034da85f0b3b277338813d63f61dc0ba7152085425ef3974,2151,298,0,0,en,yes,no,2193,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716090057+00'00',D:20260716090057+00'00',0,
Tender_1060891,Contract_Awards_PDFs/Tender_1060891.pdf,Tender_1060891.pdf,Contract_Awards_PDFs,contract_award,1060891,1,98936,8332e1d7f945b6a7565d70c6a7202365bd7996dbfb6b17e57dbaf1fb7a3be968,1832,230,0,0,en,yes,no,1869,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716090110+00'00',D:20260716090110+00'00',0,
Tender_1060895,Contract_Awards_PDFs/Tender_1060895.pdf,Tender_1060895.pdf,Contract_Awards_PDFs,contract_award,1060895,1,99674,3a089d976f2e56d4bc7ae7da0e4a496c69f39102ae6560c547fcd49582ac4de5,1942,243,0,0,en,yes,no,1984,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716090000+00'00',D:20260716090000+00'00',0,
Tender_1062494,Contract_Awards_PDFs/Tender_1062494.pdf,Tender_1062494.pdf,Contract_Awards_PDFs,contract_award,1062494,1,99715,a67b63a8195917ad7479ac87ee66d423a05687fd0ae33e1eecfde165b4e1ab96,2087,260,0,0,en,yes,no,2129,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716091349+00'00',D:20260716091349+00'00',0,
Tender_1069558,Contract_Awards_PDFs/Tender_1069558.pdf,Tender_1069558.pdf,Contract_Awards_PDFs,contract_award,1069558,1,98732,5efdf330c8712019dc6a417689d4a3985e160fcef79d6f6e9ce99219f25f9b44,1913,241,0,0,en,yes,no,1954,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085600+00'00',D:20260716085600+00'00',0,
Tender_1069559,Contract_Awards_PDFs/Tender_1069559.pdf,Tender_1069559.pdf,Contract_Awards_PDFs,contract_award,1069559,1,98372,61e27715b6db95351a0af447c411254fcece083f01e958dcf06e47c9cd92a199,1856,229,0,0,en,yes,no,1897,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085746+00'00',D:20260716085746+00'00',0,
Tender_1069560,Contract_Awards_PDFs/Tender_1069560.pdf,Tender_1069560.pdf,Contract_Awards_PDFs,contract_award,1069560,1,99669,639ccf35cd7428e7a906c48081b07b3ef88b70f9db96e7aa5a22771be54e20fd,1855,234,0,0,en,yes,no,1896,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085759+00'00',D:20260716085759+00'00',0,
Tender_1069561,Contract_Awards_PDFs/Tender_1069561.pdf,Tender_1069561.pdf,Contract_Awards_PDFs,contract_award,1069561,1,99148,96a93577bf2b3af4362d768fe061cf886fb3428c68495f2ee1eefe9c141b2858,1904,245,0,0,en,yes,no,1945,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085508+00'00',D:20260716085508+00'00',0,
Tender_1069562,Contract_Awards_PDFs/Tender_1069562.pdf,Tender_1069562.pdf,Contract_Awards_PDFs,contract_award,1069562,1,100306,ee00d6866058001874ef345c50e63adeb4f97167c5116ad6b54f598d72f93b41,1963,253,0,0,en,yes,no,2005,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085521+00'00',D:20260716085521+00'00',0,
Tender_1069564,Contract_Awards_PDFs/Tender_1069564.pdf,Tender_1069564.pdf,Contract_Awards_PDFs,contract_award,1069564,1,100294,47c8c9dbe20c8aa6fb5520eeeb723018512255c4d638ccdda1ce5d106a38cd23,1932,245,0,0,en,yes,no,1974,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085548+00'00',D:20260716085548+00'00',0,
Tender_1071058,Contract_Awards_PDFs/Tender_1071058.pdf,Tender_1071058.pdf,Contract_Awards_PDFs,contract_award,1071058,1,98949,de4f783e5ee4a8b6b98f63837ec3fa83f65785adb929a205cc038c0d80e7f4e6,1813,231,0,0,en,yes,no,1854,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085441+00'00',D:20260716085441+00'00',0,
Tender_1072723,Contract_Awards_PDFs/Tender_1072723.pdf,Tender_1072723.pdf,Contract_Awards_PDFs,contract_award,1072723,1,99066,cf0af7c7d705af51e7b4f6182043311a02ee4c3b1c25858b44b710a71f053a04,1723,214,0,0,en,yes,no,1762,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716083204+00'00',D:20260716083204+00'00',0,
Tender_1074002,Contract_Awards_PDFs/Tender_1074002.pdf,Tender_1074002.pdf,Contract_Awards_PDFs,contract_award,1074002,1,100736,34e682052084f9a5159c3b29955b801f3f900538b3fd47ccb46dda40c5914385,1880,252,0,0,en,yes,no,1921,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085335+00'00',D:20260716085335+00'00',0,
Tender_1074661,Contract_Awards_PDFs/Tender_1074661.pdf,Tender_1074661.pdf,Contract_Awards_PDFs,contract_award,1074661,1,99963,28b42481d38fd3ad67a28e2a735184ed12e582818eba75a24a9aad01aa654d5f,1776,223,0,0,en,yes,no,1815,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085309+00'00',D:20260716085309+00'00',0,
Tender_1076521,Contract_Awards_PDFs/Tender_1076521.pdf,Tender_1076521.pdf,Contract_Awards_PDFs,contract_award,1076521,1,98794,0286a48db2967b5db49ec5487a23a1ca0ca914a6ca9dab622cb761fe9cba7995,1644,211,0,0,en,yes,no,1683,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716083216+00'00',D:20260716083216+00'00',0,
Tender_1077063,Contract_Awards_PDFs/Tender_1077063.pdf,Tender_1077063.pdf,Contract_Awards_PDFs,contract_award,1077063,1,98719,474ccb8b1446308663934e80dd8a56b3d25029c96a002dff65130b5bd5beaddb,1683,211,0,0,en,yes,no,1722,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085403+00'00',D:20260716085403+00'00',0,
Tender_1081213,Contract_Awards_PDFs/Tender_1081213.pdf,Tender_1081213.pdf,Contract_Awards_PDFs,contract_award,1081213,1,99192,20020637cd0334bb50d37bfa4fb882c2e1b1dd20dd82b7cda1b1b4a29715d82c,1974,236,0,0,en,yes,no,2015,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085128+00'00',D:20260716085128+00'00',0,
Tender_1081271,Contract_Awards_PDFs/Tender_1081271.pdf,Tender_1081271.pdf,Contract_Awards_PDFs,contract_award,1081271,1,100670,97d8fef630cb8016f64bcb1e79e9df9f5003c727e7b78fc0c8b12ab31940e7b9,1880,235,0,0,en,yes,no,1921,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085026+00'00',D:20260716085026+00'00',0,
Tender_1082494,Contract_Awards_PDFs/Tender_1082494.pdf,Tender_1082494.pdf,Contract_Awards_PDFs,contract_award,1082494,1,99232,d9c4e1e9c55003b94168bd51d5b546bc92899406848f622a5bd7f251a20a7457,1992,239,0,0,en,yes,no,2033,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085140+00'00',D:20260716085140+00'00',0,
Tender_1082495,Contract_Awards_PDFs/Tender_1082495.pdf,Tender_1082495.pdf,Contract_Awards_PDFs,contract_award,1082495,1,99252,700a11a200da3933306a5174773e057e29409529b54b48413c5cc0d97e039476,1949,240,0,0,en,yes,no,1986,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085153+00'00',D:20260716085153+00'00',0,
Tender_1082496,Contract_Awards_PDFs/Tender_1082496.pdf,Tender_1082496.pdf,Contract_Awards_PDFs,contract_award,1082496,1,99083,e9264b9a177013e98caf06ea8721c632b173da2b8af79b8cf1e967b4ec76f609,1868,226,0,0,en,yes,no,1907,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085206+00'00',D:20260716085206+00'00',0,
Tender_1082525,Contract_Awards_PDFs/Tender_1082525.pdf,Tender_1082525.pdf,Contract_Awards_PDFs,contract_award,1082525,1,99023,314b672b129caf5a68470b5eed3d5245ad18a7dcf84d962c0eb23c46c4d2fd34,1917,236,0,0,en,yes,no,1958,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085217+00'00',D:20260716085217+00'00',0,
Tender_1082896,Contract_Awards_PDFs/Tender_1082896.pdf,Tender_1082896.pdf,Contract_Awards_PDFs,contract_award,1082896,1,100069,2c1616865c9ff7eb055a2bc2b59a5512db1709998929868a40dc40d623f31a7d,2053,258,0,0,en,yes,no,2095,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085228+00'00',D:20260716085228+00'00',0,
Tender_1083479,Contract_Awards_PDFs/Tender_1083479.pdf,Tender_1083479.pdf,Contract_Awards_PDFs,contract_award,1083479,1,101116,28c7faa6f08abbfc899129801ef1e6889b6780edc7493079e2315cc118a99ae6,1803,228,0,0,en,yes,no,1842,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085053+00'00',D:20260716085053+00'00',0,
Tender_1083760,Contract_Awards_PDFs/Tender_1083760.pdf,Tender_1083760.pdf,Contract_Awards_PDFs,contract_award,1083760,1,99709,a231e5d13485099045a623a614ac279da249f276471b871b4af7a9d30b2b5446,1762,218,0,0,en,yes,no,1801,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085105+00'00',D:20260716085105+00'00',0,
Tender_108836,Contract_Awards_PDFs/Tender_108836.pdf,Tender_108836.pdf,Contract_Awards_PDFs,contract_award,108836,1,100274,31689d614c7547c75e43e082ad0fe753c4808d5f505ab7560b94b56a5b8c8baa,2198,294,0,0,en,yes,no,2241,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716053527+00'00',D:20260716053527+00'00',0,
Tender_1094618,Contract_Awards_PDFs/Tender_1094618.pdf,Tender_1094618.pdf,Contract_Awards_PDFs,contract_award,1094618,1,100042,89acd66e4989a3a68ec38151d4765e03a146d86dea48e0c20be6f534a4341db8,1998,239,0,0,en,yes,no,2039,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085118+00'00',D:20260716085118+00'00',0,
Tender_1096839,Contract_Awards_PDFs/Tender_1096839.pdf,Tender_1096839.pdf,Contract_Awards_PDFs,contract_award,1096839,1,98919,ae42b268e0e143b75fedccd166b2cefafbf6eda2cd601df4dede0d3f49339b29,1650,207,0,0,en,yes,no,1689,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085002+00'00',D:20260716085002+00'00',0,
Tender_1096909,Contract_Awards_PDFs/Tender_1096909.pdf,Tender_1096909.pdf,Contract_Awards_PDFs,contract_award,1096909,1,98251,afc6d6d9cd3735ff279f2983ef4a37dbaf34778376afae57e1560c1250991df2,1632,204,0,0,en,yes,no,1671,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716085014+00'00',D:20260716085014+00'00',0,
Tender_1097226,Contract_Awards_PDFs/Tender_1097226.pdf,Tender_1097226.pdf,Contract_Awards_PDFs,contract_award,1097226,1,101761,df819dec789517c83075cf2e7c896a98afb31e9e284b3e6f6e6321ff704c9132,1665,204,2,0,en,yes,no,1703,yes,,,27,5,0,0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716073758+00'00',D:20260716073758+00'00',0,
Tender_1097756,Contract_Awards_PDFs/Tender_1097756.pdf,Tender_1097756.pdf,Contract_Awards_PDFs,contract_award,1097756,1,103729,1365a2b38bd5244bc4e27423254ae224a90b38c333d998b308bf9a9f3e70a2ef,1831,225,2,0,en,yes,no,1874,yes,,,33,5,0,0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716084608+00'00',D:20260716084608+00'00',0,
Tender_110297,Contract_Awards_PDFs/Tender_110297.pdf,Tender_110297.pdf,Contract_Awards_PDFs,contract_award,110297,1,98635,cec999122518ec89580d21d1286c0f275a1e3146dfd996a662f2cb9ffd3ec894,2280,286,0,0,en,yes,no,2323,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716040228+00'00',D:20260716040228+00'00',0,
Tender_1109365,Contract_Awards_PDFs/Tender_1109365.pdf,Tender_1109365.pdf,Contract_Awards_PDFs,contract_award,1109365,1,100220,e189730a1444908a3981860b0eedb16eedb4d7122a83199c5da2200f0b1ecdc6,1721,220,0,0,en,yes,no,1760,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716084950+00'00',D:20260716084950+00'00',0,
Tender_111480,Contract_Awards_PDFs/Tender_111480.pdf,Tender_111480.pdf,Contract_Awards_PDFs,contract_award,111480,1,98880,6b9f2764741b884d1ca14f0ea22608a1fa23c949f9e25039211d7b15b887d838,1867,233,0,0,en,yes,no,1908,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716123138+00'00',D:20260716123138+00'00',0,
Tender_1117569,Contract_Awards_PDFs/Tender_1117569.pdf,Tender_1117569.pdf,Contract_Awards_PDFs,contract_award,1117569,1,100900,0a2864debd119ae7c3e55257a7c2aa37fb9205046dccbc4abaae7e8c5ebdc29d,2176,271,0,0,en,yes,no,2219,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716084855+00'00',D:20260716084855+00'00',0,
Tender_1119438,Contract_Awards_PDFs/Tender_1119438.pdf,Tender_1119438.pdf,Contract_Awards_PDFs,contract_award,1119438,1,98580,084e412d19c9cca6012846923dad4f3847b4184408e50afbeb237dfda371a424,1634,195,0,0,en,yes,no,1673,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716041326+00'00',D:20260716041326+00'00',0,
